,author,content,description,publishedAt,source,title,url,urlToImage,count
762,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","LA-based artist Matt Gondek will soon launch a solo exhibition at the Avenue des Arts gallery in Hong Kong. Entitled “Growing Pains,” the show will see a new range of paintings and sculptures portraying Gondek’s dissected and twisted versions of popular carto… [+653 chars]","LA-based artist Matt Gondek will soon launch a solo exhibition at the Avenue des Arts gallery in Hong Kong. Entitled ""Growing Pains,"" the show will see a new range of paintings and sculptures portraying Gondek's dissected and twisted versions of popular carto…",2018-11-12 20:38:08,"{'id': None, 'name': 'Hypebeast.com'}","Matt Gondek Navigates Through ""Growing Pains"" in New Exhibit",https://hypebeast.com/2018/11/matt-gondek-growing-pains-exhibition-avenue-des-arts-hong-kong,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2018%2F11%2Fmatt-gondek-growing-pains-exhibition-avenue-des-arts-hong-kong-tw.jpg?w=960&cbr=1&q=90&fit=max,1
763,"Shu-Ching Jean Chen, Contributor, Shu-Ching Jean Chen, Contributor https://www.forbes.com/sites/shuchingjeanchen/",Share to facebook Share to twitter Share to linkedin Loong is watching: The choices you make every day tell us who you are. Simon Pui Chi Loong ( may be the only banker on a buzzy office floor in Hong Kong's Central district--if you ignore an entourage of AI-… [+16706 chars],Simon Loong of fintech WeLab: Beware late-night borrowers using ALL CAPS.,2018-11-12 21:00:00,"{'id': None, 'name': 'Forbes.com'}",Secrets of an E-Banker: A Chat With WeLab's Simon Loong,https://www.forbes.com/sites/shuchingjeanchen/2018/11/12/secrets-of-an-e-banker-a-chat-with-welabs-simon-loong/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fshuchingjeanchen%2Ffiles%2F2018%2F11%2F1109_welab_650x455.jpg,1
764,,"Today, I'm happy to announce that the AWS GovCloud (US-East) Region, our 19th global infrastructure Region, is now available for use by customers in the US. With this launch, AWS now provides 57 Availability Zones, with another 12 zones and four Regions in Ba… [+4434 chars]","The AWS GovCloud (US-East) Region, our 19th global infrastructure Region, is now available",2018-11-12 21:00:00,"{'id': None, 'name': 'Allthingsdistributed.com'}","Expanding the Cloud – The Second AWS GovCloud (US) Region, AWS GovCloud (US-East)",https://www.allthingsdistributed.com/2018/11/aws-govcloud-us-east-now-available.html,http://www.allthingsdistributed.com/images/foliage-us-east.jpg,2
765,Matt Posky,"Alternative fuel advocates often suggest that if society could simply get the lead out on solving the infrastructure problem, electric vehicle adoption would reach an all-time high. They’re most likely correct, too. With so much of the world set to gradually … [+2383 chars]","Alternative fuel advocates often suggest that if society could simply get the lead out on solving the infrastructure problem, electric vehicle adoption would reach an all-time high. They’re most likely correct, too. With so much of the world set to gradually …",2018-11-12 21:02:03,"{'id': None, 'name': 'Thetruthaboutcars.com'}",The Cost of EV Adoption? Just $6 Trillion,https://www.thetruthaboutcars.com/2018/11/the-cost-of-ev-adoption-just-6-trillion/,https://www.thetruthaboutcars.com/wp-content/uploads/2016/12/nissan-leaf-charging-electric-car.jpg,1
766,Eric Peckham,"Keep an eye out for the next moves by these entrepreneurs and executives. A number of the biggest names in media left their jobs over the last year (or announced they will be leaving soon), including a handful of now-billionaires who have resources, ambition,… [+8201 chars]","Keep an eye out for the next moves by these entrepreneurs and executives. A number of the biggest names in media left their jobs over the last year (or announced they will be leaving soon), including a handful of now-billionaires who have resources, ambition,…",2018-11-12 21:24:16,"{'id': 'techcrunch', 'name': 'TechCrunch'}",What’s next? The top media executives on the job market,http://techcrunch.com/2018/11/12/whats-next-the-top-media-executives-on-the-job-market/,https://techcrunch.com/wp-content/uploads/2018/11/GettyImages-522417884.jpg?w=600,1
768,"Forbes, Forbes Staff, Forbes, Forbes Staff https://www.forbes.com/sites/forbes/","Share to facebook Share to twitter Share to linkedin This story is part of Forbes' coverage of Taiwans Richest 2018. See the full coverage&amp;nbsp; here. It took the Lee beverage clan years to break into the liquor market, thanks to laws that kept out privat… [+6552 chars]","After a string of successes with its Taiwanese-brewed whiskey, beverage giant King Car is invading a new market: beer.",2018-11-12 21:50:00,"{'id': None, 'name': 'Forbes.com'}",Taiwan's Richest 2018: Tapping German-Style Brews For Export,https://www.forbes.com/sites/forbesasia/2018/11/12/taiwans-richest-2018-tapping-german-style-brews-for-export/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fforbesasia%2Ffiles%2F2018%2F11%2Fcut-209-leeyuting-_S3A9560-1200x800.jpg,1
769,newsfeedback@fool.com (Motley Fool Transcription),"Image source: The Motley Fool. AECOM Technology ( NYSE:ACM ) Q4 2018 Earnings Conference Call Nov. 12, 2018, 12:00 p.m. ET Contents: Prepared Remarks Questions and Answers Call Participants Prepared Remarks: Operator Good morning, and welcome to AECOM Fourth … [+65814 chars]","ACM earnings call for the period ending September 30, 2018.",2018-11-13 00:18:06,"{'id': None, 'name': 'Fool.com'}",AECOM Technology (ACM) Q4 2018 Earnings Conference Call Transcript,https://www.fool.com/earnings/call-transcripts/2018/11/12/aecom-technology-acm-q4-2018-earnings-conference-c.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F501624%2Ffeatured-transcript-logo.png&h=630&w=1200&op=resize,2
771,Dow Jones Newswires,"Asian stock markets plunged in early trading Tuesday following Mondays rout, led by tech stocks, on Wall Street. Every sector in Japans stock market turned lower as the Nikkei NIK, -3.21% dropped more than 3%. Investors were quick to react to the U.S. losses,… [+1616 chars]","Asian stock markets plunged in early trading Tuesday following Monday’s rout, led by tech stocks, on Wall Street.",2018-11-13 03:33:53,"{'id': None, 'name': 'Marketwatch.com'}","Asia Markets: Asian markets tumble, following tech losses on Wall Street",https://www.marketwatch.com/story/asian-markets-tumble-following-tech-losses-on-wall-street-2018-11-12,http://s.marketwatch.com/public/resources/MWimages/MW-GC585_taiwan_ZG_20180128213931.jpg,1
772,Bloomberg,"By: Bloomberg | Sydney | Published: November 13, 2018 9:21:21 am (Representational Image) Asian stocks tumbled on Tuesday, with Japanese benchmarks sliding more than 3 percent at one point, following a tech-led slump on Wall Street overnight thanks to a deter… [+4215 chars]",Apple Inc. suppliers are under pressure after the iPhone maker fell 5 percent on signs of a deteriorating sales outlook.,2018-11-13 03:51:21,"{'id': None, 'name': 'Indianexpress.com'}","Asia stocks slide after US sell-off, yields drop",https://indianexpress.com/article/business/market/asia-stocks-slide-after-u-s-sell-off-yields-drop-5443536/,https://images.indianexpress.com/2016/10/asian-stocks-759.jpg?w=759,1
773,ET Now,"The current bull run began September 2008 and ended almost exactly five years later, Gautam Trivedi, Co-founder &amp; Managing Partner, Nepean Capital, tells ET Now. Edited excerpts: How are you assessing the markets currently? People need to get real about t… [+9121 chars]","Over next six months, besides IT, I would stay invested in FMCG space, says Trivedi",2018-11-13 06:08:18,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","Get real, the five-year bull run is long over: Gautam Trivedi",https://economictimes.indiatimes.com/markets/expert-view/get-real-the-five-year-bull-run-is-long-over-gautam-trivedi-nepean-capital/articleshow/66601502.cms,"https://img.etimg.com/thumb/msid-66601649,width-1070,height-580,imgsize-169269,overlay-etmarkets/photo.jpg",1
774,Melissa Locker,"[Photo: courtesy of Standard International] Amar Lalvani is a busy man. The globe-trotting father of two oversees Standard International (the parent company of Standard Hotels), Bunkhouse Group (the Texas-based hotel chainlet that Standard now owns a majority… [+6957 chars]",The jet-setting hotelier reveals his tips and tools for getting the most out of every day—and every trip. [Photo: courtesy of Standard International] Amar Lalvani is a busy man. The globe-trotting father of two oversees Standard International (the parent comp…,2018-11-13 07:00:20,"{'id': None, 'name': 'Fastcompany.com'}",Standard Hotels CEO Amar Lalvani knows just how to toast Donald Trump,https://www.fastcompany.com/90263310/standard-hotels-ceo-amar-lalvani-knows-how-to-toast-donald-trump?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2018/11/p-2-standard-hotels-ceo-amar-lalvaniand8217s-favorite-drink-is-an-f-you-to-trump.jpg",1
775,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Hong Kong skate purveyors 8FIVE2 have just released a special version of New Balance’s iconic 574 model. The skate shoe incorporates the casual stylings of the classic trainer on the uppers, but also fuses Numeric’s skate DNA in the form of materials and the … [+418 chars]","Hong Kong skate purveyors 8FIVE2 have just released a special version of New Balance's iconic 574 model. The skate shoe incorporates the casual stylings of the classic trainer on the uppers, but also fuses Numeric's skate DNA in the form of materials and the …",2018-11-13 07:40:35,"{'id': None, 'name': 'Hypebeast.com'}","8FIVE2 Teams Up with New Balance Numeric for the ""574 Code Breaker""",https://hypebeast.com/2018/11/8five2-new-balance-numeric-574-code-breaker,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2018%2F11%2FTW-8five2-new-balance-numeric-574-code-breaker.jpg?w=960&cbr=1&q=90&fit=max,1
777,,"Cathay Pacific said passenger details including passport numbers, dates of birth and credit card details were accessed in the hack The world's biggest airline data breach, affecting millions of Cathay Pacific customers, was the result of a sustained cyber att… [+2534 chars]","The world's biggest airline data breach, affecting millions of Cathay Pacific customers, was the result of a sustained cyber attack that lasted for three months, the carrier admitted, while insisting it was on alert for further intrusions.",2018-11-13 08:00:01,"{'id': None, 'name': 'Phys.org'}",Cathay says 'most intense' period of data breach lasted months,https://phys.org/news/2018-11-cathay-intense-period-breach-months.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/3-cathaypacifi.jpg,1
778,"David Prosser, Contributor, David Prosser, Contributor https://www.forbes.com/sites/davidprosser/","Who are Britains fastest-growing start-up technology businesses? New data from Beauhurst, the research group that specialises in privately-owned companies, purports to have the answer and while some of the names on its list will be familiar, others may be les… [+7243 chars]",These are the five British technology start-ups growing their revenues most quickly,2018-11-13 08:43:00,"{'id': None, 'name': 'Forbes.com'}",Meet The UK's Five Fastest Growing Start-Up Tech Businesses,https://www.forbes.com/sites/davidprosser/2018/11/13/meet-the-uks-five-fastest-growing-start-up-tech-businesses/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Fassets%2Fforbes_1200x1200.jpg,1
779,Tyler Lee,"Image credit – MIT/University of Hong Kong During the summer, it can get pretty hot to the point where using a fan simply might not be enough to keep cool, and this is where air-conditioning comes in. Unfortunately using air-conditioning requires a lot of ene… [+1137 chars]","During the summer, it can get pretty hot to the point where using a fan simply might not be enough to keep cool, and this is where air-conditioning comes in. Unfortunately using air-conditioning requires a lot of energy which can run you up a huge bill, and i…",2018-11-13 10:03:00,"{'id': None, 'name': 'Ubergizmo.com'}",Heat Rejecting Film Could Reduce Our Need For Air-Conditioning,https://www.ubergizmo.com/2018/11/heat-rejecting-film-reduce-air-con/,https://cdnssl.ubergizmo.com/wp-content/uploads/2018/11/MIT-Window-Heat.jpg,1
780,DAVID BELCHER,"One highlight of the season thus far has been two benefit performances by the Oscar-winning actor Mark Rylance reciting the Nobel Prize acceptance speech that Pinter delivered in 2005, which is one of the most brilliant and bitter offerings on YouTube. Pinter… [+1454 chars]",A monthslong celebration of the playwright a decade after his death is both exhilarating and exhausting in its urgency.,2018-11-13 11:07:16,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Why It Feels Like We’re Trapped in a Pinter Play,https://www.nytimes.com/2018/11/13/opinion/culture/harold-pinter-death-play.html,https://static01.nyt.com/images/2018/11/10/opinion/10pinter/10pinter-facebookJumbo.jpg,1
782,Jonathan Garber,"A firefighter battles a fire along the Ronald Reagan Freeway, aka state Highway 118, in Simi Valley, California. AP/Ringo H.W. Chiu Here is what you need to know. China is sending a senior official to the US to try and defuse the trade war. Chinese Vice Premi… [+2671 chars]",Here is what you need to know. China is sending a senior official to the US to try and defuse the trade war. Chinese Vice Premier Liu He will fly to Washington with the hopes of meeting senior officials before the informal talks between Presidents Donald Trum…,2018-11-13 11:44:00,"{'id': 'business-insider', 'name': 'Business Insider'}","10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, T, SHLD, GE)",https://www.businessinsider.com/stock-market-news-opening-bell-november-13-2018-2018-11,https://amp.businessinsider.com/images/5beab883da27f864fe6afa05-2732-1366.jpg,1
783,Patrick Frater,"Hong Kong ’s cable network provider i-Cable Communications has unveiled an $88 million (HK$692 million) share issue. It is intended to restructure the company and invest in new content. The share issue is structured as a 1-for-1 rights issue, with new shares … [+1284 chars]","Hong Kong’s cable network provider i-Cable Communications has unveiled an $88 million (HK$692 million) share issue. It is intended to restructure the company and invest in new content. The share issue is structured as a 1-for-1 rights issue, with new shares o…",2018-11-13 12:16:42,"{'id': None, 'name': 'Variety.com'}",Hong Kong’s I-Cable Seeks $88 Million for Content and Restructuring,https://variety.com/2018/biz/asia/hong-kong-i-cable-seeks-88-million-for-content-1203027043/,https://pmcvariety.files.wordpress.com/2017/04/i-cable_logo.png?w=700&h=393&crop=1,1
784,Bloomberg,"PARIS, France — Chinese shoppers are undergoing a shift to valuing experiences along with product ownership, according to Ravi Thakran, LVMH’s group chairman for south and southeast Asia, Australia and the Middle East. Chinese people aren’t just interested in… [+945 chars]","Generation Z customers in China are looking for more than just purchases on their shopping trips, says LVMH.",2018-11-13 12:54:22,"{'id': None, 'name': 'Businessoffashion.com'}",Chinese Shoppers Crave Experiences With Their Bags,https://www.businessoffashion.com/articles/news-analysis/chinese-shoppers-crave-experiences-with-their-bags,https://images.businessoffashion.com/site/uploads/2018/04/shutterstock_1055312531-e1542124092642.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024,1
785,"Kandace Miller, CommunityVoice, Kandace Miller, CommunityVoice https://www.forbes.com/sites/forbescommunicationscouncil/people/kandacemiller/","Share to facebook Share to twitter Share to linkedin Instances of artificial intelligence, machine learning and deep learning are being used around the world today to make data-based decisions that are helping companies make important choices that essentially… [+11009 chars]",Building a real database with integrity should be a top priority for your firm if you want to leverage the current and future AI tools.,2018-11-13 13:00:00,"{'id': None, 'name': 'Forbes.com'}",How Artificial Intelligence Can Be Applied To Executive Talent Acquisition,https://www.forbes.com/sites/forbescommunicationscouncil/2018/11/13/how-artificial-intelligence-can-be-applied-to-executive-talent-acquisition/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fforbescommunicationscouncil%2Ffiles%2F2018%2F11%2Fcanva-photo-editor-19-500x500.png,1
786,Michelle Lhooq,Crazy Rich Asians wasnt supposed to be the biggest rom-com of the past decade. Henry Golding was never supposed to be an actor. So what expectation is he going to shatter next? Henry Golding's first dream was to cut hair like nobody's business. His goals: “wo… [+9465 chars],‘Crazy Rich Asians’ wasn't supposed to be the biggest rom-com of the past decade. Henry Golding was never supposed to be an actor. So what expectation is he going to shatter next?,2018-11-13 13:00:00,"{'id': None, 'name': 'Gq.com'}",Henry Golding: The Next Leading Man of Hollywood,https://www.gq.com/story/henry-golding-men-of-the-year-2018,https://media.gq.com/photos/5be498a2fc97335e8c8966c6/16:9/pass/henry%20golding-gq-december-120118-01.jpg,1
787,"Chloe Sorvino, Forbes Staff, Chloe Sorvino, Forbes Staff https://www.forbes.com/sites/chloesorvino/","After years of covering restaurant openings multiple nights a week, James Beard award-winning food editor Sierra Tishgart decided she wanted to cook more at home. But the hand-me-down Teflon pan that her family gave her was chipping. And nothing she had looke… [+14167 chars]","Sierra Tishgart and Maddy Moelis, both 28, cofounded Great Jones with the idea of building a modern, millennial-focused kitchen brand. They were named to the Forbes 2019 30 Under 30 Food and Drink list on Tuesday.",2018-11-13 13:00:00,"{'id': None, 'name': 'Forbes.com'}","Cookware Startup Great Jones Has Raised $3.35 Million From The Likes Of General Catalyst, David Chang",https://www.forbes.com/sites/chloesorvino/2018/11/13/cookware-startup-great-jones-has-raised-335-million-from-the-likes-of-general-catalyst-david-chang/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5bea03e731358e5b43364a4d%2F960x0.jpg,1
788,K. Thor Jensen,"We thought the Harry Potter franchise was done after the last movie, but J.K. Rowling is not to be denied, and now we’re midstream in the Fantastic Beasts franchise with a second movie premiering this week. It’s pretty wild that an amateur who was living on t… [+6724 chars]","We thought the Harry Potter franchise was done after the last movie, but J.K. Rowling is not to be denied, and now we’re midstream in the Fantastic Beasts franchise with a second movie […] The post Toy Tuesday: The Most Magical Harry Potter Toys appeared firs…",2018-11-13 13:30:45,"{'id': None, 'name': 'Geek.com'}",Toy Tuesday: The Most Magical Harry Potter Toys,https://www.geek.com/movies/toy-tuesday-the-most-magical-harry-potter-toys-1760481/,https://www.geek.com/wp-content/uploads/2018/11/harry-potter-toys.jpg,1
789,Harrison Jacobs,"88Rising CEO Sean Miyashiro, center, is betting on viral Asian hip-hop stars like Nikki, left, and Rich Brian, right. Shayanne Gal/Business Insider; 88Rising; Harrison Jacobs/Business Insider If you want to understand where the entertainment industry is going… [+21302 chars]","88Rising is an innovative new entertainment company for the social media age, combining a record label with a creative agency, a web video production house, and an artist management agency. The company, which features hip hop stars like Rich Brian, Joji, and …",2018-11-13 14:37:31,"{'id': 'business-insider', 'name': 'Business Insider'}",A 3-year-old shape-shifting startup founded by a Vice alum is betting on viral Asian hip-hop stars to be the future of the entertainment industry,https://www.businessinsider.com/88rising-sean-miyashiro-rich-brian-joji-2018-11,https://amp.businessinsider.com/images/5be9dd1266be501a8263f57f-1136-568.png,1
790,Rachael Davies,"ga('send', 'event', 'Uncategorized', 'article', 'article-industry-impression', {nonInteraction: true}); Springwise prides itself on staying ahead of the trends in disruptive innovation and that means keeping an eye on the future as well as the present. Our Ge… [+6037 chars]","The latest Gen-I feature showcases the best of student innovations seeking to solve some of the most-pressing humanitarian challenges, from helping users in flooding situations to supporting mobility for the ageing population. The latest Gen-I feature showcas…",2018-11-13 17:40:13,"{'id': None, 'name': 'Springwise.com'}",Gen-I: Innovations for social good and emergency care,https://www.springwise.com/gen-i-innovations-for-social-good-and-emergency-care/,https://d1udjo59ytjrp6.cloudfront.net/img/uploads/2018/11/10165407/GenI_collage_Springwise.jpg,1
791,gross@politico.com (Garrett Ross),"Chief of staff John Kelly listens as President Donald Trump speaks at a briefing with senior military leaders on Oct. 5, 2017. | Andrew Harrer/Pool via Getty Images AT THE WHITE HOUSE NBCS CAROL LEE, KRISTEN WELKER, HALLIE JACKSON and COURTNEY KUBE: After cla… [+14050 chars]",And CNN hits back at President Donald Trump as Jim Acosta remains barred.,2018-11-13 17:58:33,"{'id': 'politico', 'name': 'Politico'}",POLITICO Playbook PM: Kelly joins Nielsen on Trump’s chopping block,https://www.politico.com/newsletters/playbook-pm/2018/11/13/kelly-joins-nielsen-on-trumps-chopping-block-345836,https://static.politico.com/df/e6/805d4efa47248e733bdf82646f88/181113-kelly-trump-getty-773.jpg,1
792,Ian Walker,"Red Bull Kumite, which started with Street Fighter IV in 2015 before transitioning to Street Fighter V in 2016, often serves as a summation of the years competition. The event invites some of the most accomplished players in the world to compete in Paris, Fra… [+4718 chars]","Red Bull Kumite, which started with Street Fighter IV in 2015 before transitioning to Street Fighter V in 2016, often serves as a summation of the year’s competition. The event invites some of the most accomplished players in the world to compete in Paris, Fr…",2018-11-13 18:30:00,"{'id': None, 'name': 'Kotaku.com'}",Flashy Player Intros And Wild Comebacks At Red Bull's Street Fighter V Invitational,https://kotaku.com/flashy-player-intros-and-wild-comebacks-at-red-bulls-st-1830412666,"https://i.kinja-img.com/gawker-media/image/upload/s--vHaJ71_X--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/qpnhhlrz5rk877ahlegv.jpg",1
793,Nils Pratley,"G avin Darby was the chief executive who won the big bun fight at the Mr Kipling firm Premier Foods in the summer. It was a bitterly fought affair but he survived in post with a 59:41 majority, thereby defeating Hong Kong-based hedge fund Oasis Management, th… [+4403 chars]","However you slice the battenberg, this looks like a victory in extra time for Oasis and its fellow rebels Gavin Darby was the chief executive who won the big bun fight at the Mr Kipling firm Premier Foods in the summer. It was a bitterly fought affair but he …",2018-11-13 19:12:17,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Darby's exceedingly odd decision to quit Mr Kipling firm | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2018/nov/13/gavin-darby-exceedingly-odd-decision-to-quit-mr-kipling-firm,https://i.guim.co.uk/img/media/a799e9a6db86a54c2d7e091ece6a258ce5ba1a2c/501_300_1744_1047/master/1744.png?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&s=c6e6a9de26fe56baf9b2c0973a446371,1
795,Ken Saito,"As fun as it is doing these driving road adventures in Japan in fancy sports cars, I realize not everyone wholl be visiting Japan will be able to drive an Aston Martin or a McLaren on the best roads this country has to offer. In fact, most of the roads Ive be… [+7586 chars]","As fun as it is doing these driving road adventures in Japan in fancy sports cars, I realize not everyone who’ll be visiting Japan will be able to drive an Aston Martin or a McLaren on the best roads this country has to offer. In fact, most of the roads I’ve …",2018-11-13 21:00:00,"{'id': None, 'name': 'Jalopnik.com'}",This Rental Company in Japan Will Let You Drive Your JDM Dream Cars,https://jalopnik.com/this-rental-company-in-japan-will-let-you-drive-your-jd-1829987840,"https://i.kinja-img.com/gawker-media/image/upload/s--njy-GsCa--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/gumllm7igltzrqf2tssc.jpg",1
796,https://www.facebook.com/bbcnews,"Image copyright AFP/Getty Image caption The diamond's new owners have rechristened it the Winston Pink Legacy A rare pink diamond has fetched 50.3 million Swiss Francs ($50m; £38.5m) at auction, a record price per carat. Pink Legacy, weighing in at just under… [+1472 chars]","The Pink Legacy diamond sold for 50.3 million Swiss Francs ($50m), a world record price per carat.",2018-11-13 22:53:52,"{'id': 'bbc-news', 'name': 'BBC News'}",Pink Legacy diamond sold for world record price,https://www.bbc.co.uk/news/world-europe-46203283,https://ichef.bbci.co.uk/news/1024/branded_news/124E6/production/_104328947_050590249.jpg,3
797,,"To continue, please click the box below to let us know you're not a robot.",,2018-11-13 23:01:00,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Hong Kong Takes Crown From Manhattan for Sky-High Store Rents,https://www.bloomberg.com/tosv2.html?vid=&uuid=908baf90-e79f-11e8-b03d-63b19614b7f5&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0xMS0xMy9ob25nLWtvbmctdGFrZXMtY3Jvd24tZnJvbS1tYW5oYXR0YW4tZm9yLXNreS1oaWdoLXN0b3JlLXJlbnRz,,2
798,Henning Gloystein,SINGAPORE (Reuters) - Oil traders’ worries over record supplies arriving in Asia just as the outlook for its key growth economies weakens have pulled down global crude benchmarks by a quarter since early October. Ship-tracking data shows a record of more than… [+3480 chars],Oil traders' worries over record supplies arriving in Asia just as the outlook for its key growth economies weakens have pulled down global crude benchmarks by a quarter since early October.,2018-11-14 05:08:56,"{'id': 'reuters', 'name': 'Reuters'}","Asia's weakening economies, record supply threaten to create oil glut",https://www.reuters.com/article/us-asia-oil-demand-idUSKCN1NJ0CX,https://s3.reutersmedia.net/resources/r/?m=02&d=20181114&t=2&i=1325202326&w=1200&r=LYNXNPEEAD075,1
799,Casey Hall,"HONG KONG, China – Last month’s long-awaited news of Vogue entering the Hong Kong market comes at a time of volatility for fashion media in the wider Greater China region. Its debut, slated for early 2019, marks almost 30 years since other international fashi… [+12685 chars]","Even as print media sputtered in the West, fashion magazines in Greater China continued to thrive on seemingly endless advertising dollars chasing a consumer hungry for information and advice. But are the heady days now over?",2018-11-14 05:28:12,"{'id': None, 'name': 'Businessoffashion.com'}",Cracks Appear in China’s Fashion Magazine Landscape,https://www.businessoffashion.com/articles/professional/cracks-appear-in-chinas-fashion-magazine-landscape,https://images.businessoffashion.com/site/uploads/2018/11/china-media.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024,1
800,Bloomberg,"By Subhadip Sircar Global funds are warming up to India’s sovereign bonds after shunning them for most of this year. Whether the interest will sustain depends on the price of oil, the nation’s top import. Overseas holdings have risen 80.1 billion rupees ($1.1… [+3168 chars]",Oil has slipped from a four-year high reached in early October.,2018-11-14 06:27:50,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Crude seen as wildcard as foreigners return to Indian bonds,https://economictimes.indiatimes.com/markets/bonds/crude-seen-as-wildcard-as-foreigners-return-to-indian-bonds/articleshow/66616276.cms,"https://img.etimg.com/thumb/msid-66616268,width-1070,height-580,imgsize-874521,overlay-etmarkets/photo.jpg",1
802,"Bridget Arsenault, Contributor, Bridget Arsenault, Contributor https://www.forbes.com/sites/bridgetarsenault/","Share to facebook Share to twitter Share to linkedin The interiors at Duddells, London Bridge Courtesy of Duddells On average a new restaurant opens every two&amp;nbsp;days in London. The food scene in the city is booming. Walk through Soho or Shoreditch any … [+13804 chars]",On average a new restaurant opens every two days in London. People eat out more and demand more of  restaurants. The diversity of menus and geographic regions is unparalleled. Here we've explored some of our favourite restaurants new and old offering exciting…,2018-11-14 07:50:00,"{'id': None, 'name': 'Forbes.com'}",A look At The Menus Revolutionising The Restaurant Scene Across London,https://www.forbes.com/sites/bridgetarsenault/2018/11/14/a-look-at-the-menus-revolutionising-the-restaurant-scene-across-london/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fbridgetarsenault%2Ffiles%2F2018%2F11%2FDuddells-1-1200x800.jpg,1
803,Bloomberg,"NEW YORK, United States — Harry Winston made the winning $50 million bid for a pink diamond at an auction by Christie’s, setting a record price for price paid per carat for a gem of that hue. The 18.96-carat stone was the largest fancy vivid pink diamond ever… [+1432 chars]",The 18.96-carat gem was bought for $50 million within minutes of bidding.,2018-11-14 07:51:13,"{'id': None, 'name': 'Businessoffashion.com'}",Pink Diamond Sets Record as Harry Winston Wins Gem at Christie's,https://www.businessoffashion.com/articles/news-analysis/pink-diamond-sets-record-as-harry-winston-wins-gem-at-christies,https://images.businessoffashion.com/site/uploads/2018/11/pink-legacy-diamond-e1542190228403.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024,2
805,,"Dr. Mahesh Sharma and C. R. Chaudhary unveiling the catalogue of the IITF-2018 The 38 th edition of India International Trade Fair (IITF) 2018 was inaugurated by the Minister of State for Commerce &amp; Industry, C.R. Chaudharyat Pragati Maidan in New Delhi t… [+2231 chars]","Dr. Mahesh Sharma and C. R. Chaudhary unveiling the catalogue of the IITF-2018 The 38th edition of India International Trade Fair (IITF) 2018 was inaugurated by the Minister of State for Commerce & Industry, C.R. Chaudharyat Pragati Maidan in New Delhi today.",2018-11-14 10:25:00,"{'id': None, 'name': 'Pib.nic.in'}",India International Trade Fair 2018 Opens,http://pib.nic.in/newsite/PrintRelease.aspx?relid=184740,,1
807,Casey Hall and Zoe Suen,"Hello BoF Professionals, welcome to our latest members-only briefing. China’s colossal size and dynamism makes it a top priority for any global business, but it remains opaque to many in the fashion industry. Leveraging our rare access and local knowledge, th… [+16855 chars]","Experts weigh in on the future of Singles’ Day, social e-commerce player Mogujie files for $200 million IPO, and a daigou faces 10 years in jail. Read China Decoded to make sense of the market.",2018-11-14 11:50:21,"{'id': None, 'name': 'Businessoffashion.com'}",Singles’ Day: a Victim of its Own Success?,https://www.businessoffashion.com/articles/professional/singles-day-the-next-ten-years-alibaba-amazon,https://images.businessoffashion.com/site/uploads/2018/11/2018-1111-Countdown-Gala-2.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024,1
