,author,content,description,publishedAt,source,title,url,urlToImage,count
883,"ALEX VEIGA, Associated Press","Wall Street capped a day of volatile trading with a late-afternoon buying spree that sent U.S. stock indexes to a mostly higher finish Friday. Despite the 11th-hour rally, the benchmark S&amp;P 500 index ended with its second weekly loss in four weeks. Gains … [+5780 chars]","Follow the StarTribune for the news, photos and videos from the Twin Cities and beyond.",2018-11-16 21:50:40,"{'id': None, 'name': 'Startribune.com'}","Health care, energy companies power US stock market higher",http://www.startribune.com/health-care-energy-companies-power-us-stock-market-higher/500713591/,http://assets.startribune.com/static/img/branding/logos/strib-social-card.png?d=1542302922,1
886,Michael Snyder,"A lot of people are shocked by how rapidly things are beginning to move. The U.S. economy is slowing down at a pace that we haven’t seen since the last recession, and this is something that I have been tracking extensively. But now the slowdown is so obvious … [+5990 chars]","A lot of people are shocked by how rapidly things are beginning to move. The U.S. economy is slowing down at a pace that we haven’t seen since the last recession, and this is something that I have been tracking extensively. But now the slowdown is so obvious …",2018-11-16 23:23:17,"{'id': None, 'name': 'Theeconomiccollapseblog.com'}",Jim Cramer On The U.S. Economy: “Many CEOS Have Told Me About How Quickly Things Have Cooled”,http://theeconomiccollapseblog.com/archives/jim-cramer-on-the-u-s-economy-many-ceos-have-told-me-about-how-quickly-things-have-cooled,http://theeconomiccollapseblog.com/wp-content/uploads/2018/11/Jim-Cramer-Wikimedia-Commons.jpg,2
889,,"CHICAGO, Nov. 16, 2018 /PRNewswire/ -- Gogo Inc. (NASDAQ: GOGO) (""Gogo""), the leading global provider of broadband connectivity products and services for aviation, today announced the pricing of $215 million aggregate principal amount of convertible senior no… [+23123 chars]","Gogo estimates that the net proceeds from the offering of the notes, after deducting the initial purchasers' discount and estimated offering expenses payable by Gogo, will be approximately $195 million (or $226 million if the initial purchasers exercise their…",2018-11-17 02:36:00,"{'id': None, 'name': 'Tmcnet.com'}",Gogo Inc. Announces Pricing of $215 Million Convertible Senior Notes Offering,https://www.tmcnet.com/usubmit/2018/11/16/8854298.htm,,1
891,Varun Sood,"New Delhi: Cognizant Technology Solutions Corp. is back to what it did best for most of its 24 years: focusing on growth. According to its mid-term strategy beginning next year, the Nasdaq-listed company expects to grow between 7% and 11%, retain its 19% oper… [+3566 chars]","Beginning January 2020, Cognizant will look to improve profitability by 10bps every year and expects a growth rate of 7-11% in constant currency terms",2018-11-19 00:53:55,"{'id': None, 'name': 'Livemint.com'}","Growth, not profit, is Cognizant’s new priority",https://www.livemint.com/Companies/XPIbo7z4fQxOEZOV8O9oMJ/Growth-not-profit-is-Cognizants-new-priority.html,https://www.livemint.com/rf/Image-621x414/LiveMint/Period2/2018/11/19/Photos/Processed/francisco-dsouza-kSuC--621x414@LiveMint.JPG,1
892,Zach Hartman,"Please note that I am affiliated with Avisol Capital Partners and their Total Pharma Tracker service. They have also covered the companies in this article in their writings, and I wanted to make readers aware of the potential for overlapping coverage. You can… [+15505 chars]","Kura Oncology is targeting one of the most fundamental pathways in oncology. Encouraging early data are paving the way for a critical pivotal trial, but data re",2018-11-19 10:30:02,"{'id': None, 'name': 'Seekingalpha.com'}",Kura Oncology: A Primer For Investors Heading Into 2019,https://seekingalpha.com/article/4223151-kura-oncology-primer-investors-heading-2019,https://static.seekingalpha.com/uploads/2018/11/18/15061472-15425541383166168.png,1
893,,"THE SCIENCE BEHIND HISTORY'S MOST ICONIC ILLUSIONIST ""HOUDINI'S LAST SECRETS"" PREMIERES SUNDAY, JANUARY 6 AT 10PM ON SCIENCE CHANNEL (NEW YORK) - Magicians, past and present, marvel at the death-defying performances of the legendary Harry Houdini. His breatht… [+4655 chars]","With the help of skilled engineers, accomplished illusionists, and a member of his own bloodline, a new Science Channel series looks to uncover the methods to Houdini's magic and madness.",2018-11-19 12:04:00,"{'id': None, 'name': 'Thefutoncritic.com'}","The Science Behind History's Most Iconic Illusionist - ""Houdini's Last Secrets"" Premieres Sunday, January 6 at 10PM on Science Channel",http://www.thefutoncritic.com/news/2018/11/19/the-science-behind-historys-most-iconic-illusionist-houdinis-last-secrets-premieres-sunday-january-6-at-10pm-on-science-channel-43314/20181119science01/,,5
895,,"BEIJING: Chinese e-commerce firm JD.com Inc's shares came under further pressure on Monday after the company reported its slowest quarterly revenue growth since its initial public offering in 2014. JD.com, which is backed by Walmart Inc, Alphabet Inc's Google… [+2800 chars]",China's JD.com Inc reported third-quarter revenue on Monday that fell short of analysts' estimates on sluggish sales in its core e-commerce business.,2018-11-19 12:40:47,"{'id': None, 'name': 'Channelnewsasia.com'}",China's JD.com feels pressure as sales of big ticket items slow,https://www.channelnewsasia.com/news/technology/china-s-jd-com-feels-pressure-as-sales-of-big-ticket-items-slow-10947090,http://www.channelnewsasia.com/image/10947088/16x9/991/557/ababfe94f8a17cc35454c719d9138298/nY/file-photo--a-jd-com-sign-is-seen-during-the-fourth-world-internet-conference-in-wuzhen-1.jpg,2
896,SA Editor Mohit Manghnani,"Stocks discussed on the in-depth session of Jim Cramer's Mad Money TV Program, Friday, November 16. The coming week is holiday-shortened. Comments from Federal Reserve Vice Chairman Richard Clarida on Friday and the US and China supposedly close to a trade de… [+5447 chars]",Take-Two Interactive is the best pick of the video game stocks. Stay away from USA Technologies. Ascena Retail is bouncing back.,2018-11-19 12:40:58,"{'id': None, 'name': 'Seekingalpha.com'}",Game Plan For The Week - Cramer's Mad Money (11/16/18),https://seekingalpha.com/article/4223172-game-plan-week-cramers-mad-money-11-16-18,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
897,MangoTree Analysis,"User Exodus Didn't Materialize In Q3... And It Won't In The Future In my last article on Facebook (NASDAQ: FB ), I lowered my price target on Facebook from $240 to $220. I was fearful that Facebook would report a Q3 users exodus in not just Europe, but North … [+21619 chars]","Core Facebook, while underperforming relative to consensus expectations, continued growing this quarter, adding 20 million new DAUs. Facebook's revenue growth h",2018-11-19 12:43:09,"{'id': None, 'name': 'Seekingalpha.com'}",Facebook: Why The Bears Are Dead Wrong,https://seekingalpha.com/article/4223173-facebook-bears-dead-wrong,https://static3.seekingalpha.com/uploads/2018/11/14/49381769-15421733522674503.png,1
899,The Associated Press,The latest on developments in financial markets (all times local): 9:35 a.m. Stocks are opening slightly lower on Wall Street led by declines in technology and industrial companies. Apple sank 2.6 percent in early trading Monday and Amazon lost 1.5 percent. B… [+413 chars],"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",2018-11-19 14:41:47,"{'id': 'abc-news', 'name': 'ABC News'}",Markets Right Now: Stocks open slightly lower on Wall Street,https://abcnews.go.com/Business/wireStory/markets-now-stocks-open-slightly-lower-wall-street-59290875,https://s.abcnews.com/images/Business/WireAP_9e73814f15f643258fe77af6c2669388_16x9_992.jpg,1
900,By MARLEY JAY AP Markets Writer,"NEW YORK (AP) Renewed losses for technology companies are taking U.S. stock indexes slightly lower Monday morning. Internet companies are also down, while energy companies are falling along with the price of oil. High-yielding defensive stocks including real … [+2983 chars]","NEW YORK (AP) — Renewed losses for technology companies are taking U.S. stock indexes slightly lower Monday morning. Internet companies are also down, while energy companies are falling along with the price of oil. High-yielding defensive stocks including rea…",2018-11-19 15:16:52,"{'id': 'associated-press', 'name': 'Associated Press'}",Tech stock take US indexes lower; oil prices sink again,https://apnews.com/c3e308a777c54c6a8fd4bf684c65c678,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/2/86/2862d680-e5f8-5531-b179-79e4d590481d/5bf2df862ddef.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,5
902,Angela Shah,"Lets catch up with the latest innovation news in Texas. —The Texas Medical Centers accelerator TMCx graduated its seventh class of startups, 23 health IT companies which included nine international startups. Erik Halvorsen, director of the TMC Innovation Inst… [+3574 chars]","<p>Let’s catch up with the latest innovation news in Texas. —The Texas Medical Center’s accelerator TMCx graduated its seventh class of startups, 23 health IT companies which included nine international startups. Erik Halvorsen, director of the TMC Innovation…",2018-11-19 15:21:49,"{'id': None, 'name': 'Xconomy.com'}","TMCx, Microsoft Buys XOXCO, Self Lender Raises $10M & More TX Tech",https://xconomy.com/texas/2018/11/19/tmcx-microsoft-buys-xoxco-self-lender-raises-10m-more-tx-tech/,https://media.xconomy.com/wordpress/wp-content/images/2017/06/06154632/TexasFlag.jpg,10
903,Iris Dorbian,"SS&amp;C Technologies Holdings Inc has closed its previously announced acquisition of Intralinks Holdings Inc for $1.5 billion. Siris Capital Group was the seller. New York-based Intralinks is a data sharing platform. PRESS RELEASE WINDSOR, Conn., Nov. 16, 20… [+4515 chars]",SS&C Technologies Holdings Inc has closed its previously announced acquisition of Intralinks Holdings Inc for $1.5 billion. Siris Capital Group was the seller. New York-based Intralinks is a data sharing platform.,2018-11-19 15:28:11,"{'id': None, 'name': 'Pehub.com'}",Siris sells Intralinks to SS&C for $1.5 bln,https://www.pehub.com/2018/11/siris-sells-intralinks-to-ssc-for-1-5-bln/,,1
904,,"The 10 best tech stocks to buy for 2019. A standout sector during the decade-long expansion from March 2009 lows, technology heads into 2019 as the redheaded stepchild of Wall Street. Here's the good news: A swift sell-off makes the best tech stocks to buy fo… [+8303 chars]","E-commerce's most dominant name, Amazon shares have pummeled the broader market for years now, racking up extraordinary gains. For investors willing to bear the short-term volatility of a long-term winner, Amazon's definitely one of the best tech stocks to bu…",2018-11-19 16:03:22,"{'id': None, 'name': 'Yahoo.com'}",10 of the Best Tech Stocks to Buy for 2019,https://www.yahoo.com/news/10-best-tech-stocks-buy-2019-160322194.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,2
907,Eltek Ltd.,"PETACH-TIKVA, Israel, November 19, 2018 /PRNewswire/ -- Eltek Ltd. (NASDAQ: ELTK ), a global manufacturer and supplier of technologically advanced solutions in the field of printed circuit boards, announced today that Mr. Gil Riff joined the Company as its VP… [+4470 chars]","PETACH-TIKVA, Israel, November 19, 2018 /PRNewswire/ -- Eltek Ltd. (NASDAQ: ELTK), a global manufacturer and supplier of technologically advanced solutions in the field of printed circuit boards, announced today that Mr. Gil Riff joined the Company as its VP …",2018-11-19 16:42:00,"{'id': None, 'name': 'Prnewswire.com'}",Eltek is Proud to Announce New Members of Its Management Team,https://www.prnewswire.com/news-releases/eltek-is-proud-to-announce-new-members-of-its-management-team-864808126.html,/content/dam/prnewswire/common/prn_facebook_sharing_logo.jpg,6
909,Teresa Rivas,"Monday Muddle. Stocks are lower at the start of a slow week, with tech once again taking the brunt of the pain. In todays Intraday Update, we That Sinking Feeling Investors have little to be thankful for on this Monday: While its the start of whats likely to … [+3472 chars]","The absence of major news in the holiday week means that old worries, especially about the tech sector and trade, continue to dog stocks.",2018-11-19 16:54:06,"{'id': None, 'name': 'Barrons.com'}",Dow Plunges 320 Points Because Bad News Fills a Void,https://www.barrons.com/articles/dow-plunges-320-points-because-bad-news-fills-a-void-1542646444,https://asset.barrons.com/public/resources/images/ON-CR085_Mkt_In_G_20180914124020.jpg,1
911,Kate Rooney,"One of Wall Street's most famous proverbs of this bull market is backfiring. div &gt; div.group &gt; p:first-child""&gt; ""Buying the dip,"" or picking stocks when they sell off, isn't working for the first time in 16 years, according to analysis from Morgan Sta… [+2383 chars]","""Buying the dip,"" isn't working for the first time in 16 years, according to analysis from Morgan Stanley.",2018-11-19 17:49:00,"{'id': 'cnbc', 'name': 'CNBC'}",This chart is proof 'buy the dip' is dead,https://www.cnbc.com/2018/11/19/this-chart-is-proof-buy-the-dip-is-dead.html,https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2018/11/19/105582734-1542648116319image2.1910x1000.png,1
912,Joe Brennan,European shares fell for the fourth straight session on Monday amid lingering concerns over Brexit and as Apple shares fell into a bear market on Wall Street on reports that the technology giant has reduced its iPhone production orders. The pan-European Stoxx… [+3716 chars],Iseq index in Dublin falls by 1.4 per cent to fresh two-year low,2018-11-19 18:20:26,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",European and Apple shares continue to drop amid Brexit and production fears,https://www.irishtimes.com/business/financial-services/european-and-apple-shares-continue-to-drop-amid-brexit-and-production-fears-1.3703273,https://www.irishtimes.com/image-creator/?id=1.3703268&origw=1440,1
913,By MARLEY JAY AP Markets Writer,Stocks are tumbling Monday as technology and internet companies continue to take steep losses. The Dow Jones Industrial Average briefly fell 500 points. Retailers and industrial stocks also fell. Apple and Microsoft dropped almost 4 percent while internet ret… [+3773 chars],Stocks are tumbling Monday as technology and internet companies continue to take steep losses. The Dow Jones Industrial Average briefly fell 500 points. Retailers and industrial stocks also fell. Apple … Click to Continue »,2018-11-19 18:43:36,"{'id': None, 'name': 'Charlotteobserver.com'}","US stocks take sharp losses as tech, internet companies drop",https://www.charlotteobserver.com/news/business/national-business/article221890900.html#storylink=rss,https://www.mcclatchy-wires.com/incoming/yyj4ve/picture221890100/alternates/LANDSCAPE_1140/Financial_Markets_Wall_Street_93175.jpg,2
914,"newsfeedback@fool.com (Matthew Frankel, CFP)","What happened Payment processing and fintech company Square ( NYSE:SQ ) is having an absolutely dreadful Monday. As of 1:30 p.m. EST, the stock is down by about 10% and is hovering just above the lows of the day. While Square has been on a downtrend over the … [+1496 chars]","Despite a lack of news, the fintech company is down nearly 10%.",2018-11-19 18:50:00,"{'id': None, 'name': 'Fool.com'}",Here's Why Square Is Plunging on Monday,https://www.fool.com/investing/2018/11/19/heres-why-square-is-plunging-on-monday.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F502345%2Fsquare-terminal-from-company.jpg&h=630&w=1200&op=resize,2
915,Reuters Editorial,"NEW YORK (Reuters) - U.S. stocks tumbled on Monday, with the S&amp;P 500 and Dow Jones industrial Average shedding about 2 percent and the Nasdaq down more than 3 percent. A slide in Apple’s shares to their lowest since July 6 battered the technology sector o… [+4990 chars]","U.S. stocks tumbled on Monday, with the S&P 500 and Dow Jones industrial Average shedding about 2 percent and the Nasdaq down more than 3 percent.",2018-11-19 19:27:46,"{'id': 'reuters', 'name': 'Reuters'}","Instant View: Wall Street stocks tumble, S&P falls 2 percent",https://www.reuters.com/article/us-usa-stocks-instantview-idUSKCN1NO2C8,https://s2.reutersmedia.net/resources/r/?m=02&d=20181119&t=2&i=1326811037&w=1200&r=LYNXNPEEAI1BH,3
916,"Associated Press, Marley Jay, Associated Press",Bear Market is a term that sends fear into Wall Street and investors. What does it mean? And how does it affect both Wall Street and Main Street? Adam Shell explains. A trader runs across the floor after the Dow Jones closing bell at the New York Stock Exchan… [+4815 chars],"Stocks began the week under pressure, with the Dow and S&P 500 sliding nearly 2 percent and the tech-heavy Nasdaq off nearly 3 percent.",2018-11-19 19:40:31,"{'id': 'usa-today', 'name': 'USA Today'}","Stock slide resumes as tech selloff puts investors in cautious, risk-averse mood",https://www.usatoday.com/story/money/2018/11/19/why-dow-selling-off-monday/2057674002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/11/19/USAT/c509927a-b1fb-455b-be2d-2b6831f4f9d2-STOCKS.SWOON_.JPG?crop=3499,1956,x0,y0&width=3200&height=1680&fit=bounds",1
917,CBS/AP,"Technology stocks are leading a slump on Wall Street, led by big drops in Apple and Facebook. The Dow briefly sank 500 points, or nearly 2 percent. Apple lost 3.7 percent in midday trading Monday and Facebook gave up 5.2 percent. Chipmaker Nvidia dropped anot… [+1688 chars]","Apple, Facebook and Nvidia are leading stock markets down after an uncertain month",2018-11-19 19:46:55,"{'id': 'cbs-news', 'name': 'CBS News'}",Tech stocks drag down markets,https://www.cbsnews.com/news/dow-drops-nearly-500-points-led-by-tech-stocks/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/07/11/fb0d55bd-5266-49ce-9293-1b74ba7d216b/thumbnail/1200x630/d78beb609f78252d3d1af15d55743572/ap-18191534086354.jpg,1
918,SA Editor Jignesh Mehta,Gainers: Sphere 3D (NASDAQ: ANY ) +14%. Professional Diversity Network (NASDAQ: IPDN ) +11%. Zayo Group Holdings (NYSE: ZAYO ) +10%. Internet Gold Golden Lines (NASDAQ: IGLD ) +10%. Atomera (NASDAQ: ATOM ) +10%. Losers: Remark Holdings (NASDAQ: MARK ) -18%. C… [+261 chars],Gainers: Sphere 3D (NASDAQ:ANY) +14%. Professional Diversity Network (NASDAQ:IPDN) +11%. Zayo Group Holdings (NYSE:ZAYO) +10%. Internet Gold Golden Lines (NASDAQ:IGLD) +10%. Atomera (NASDAQ:ATOM) +10%,2018-11-19 20:03:05,"{'id': None, 'name': 'Seekingalpha.com'}","Technology movers: Sphere 3D leads gainers, while Remark Holdings leads the losers",https://seekingalpha.com/news/3411000-technology-movers-sphere-3d-leads-gainers-remark-holdings-leads-losers,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
921,Jim Sloan,"Matt Levine doesn't like Buffett's Berkshire (NYSE: BRK.B ) buybacks. Don't get me wrong. I like Matt Levine's Money Stuff blog. Something got me to sign on a few months ago, and I think most of his pieces are terrific. His specialty is thought pieces about c… [+22649 chars]","Bloomberg blogger Matt Levine, a nerdy gadfly on corporate shenanigans, thinks Buffett's buybacks lack a legitimate rationale; I disagree, but the argument open",2018-11-19 20:46:13,"{'id': None, 'name': 'Seekingalpha.com'}","Is There A Legitimate Rationale For Berkshire Buybacks? Yes, And They Come With A Treasure Trove Of Buffett Thinking",https://seekingalpha.com/article/4223334-legitimate-rationale-berkshire-buybacks-yes-come-treasure-trove-buffett-thinking,https://static1.seekingalpha.com/images/marketing_images/numbers_words_signs/magnifying_glass/magnifying_glass_3_.png,1
922,Mark DeCambre,"The Nasdaq Composite Index on Monday logged the worst decline since late October and the S&amp;P 500 and Dow suffered their worst day in about a week, as a fresh tumble in technology and internet-related shares dragged major benchmarks in the red. The Nasdaq … [+1224 chars]",Dow ends down nearly 400 points as tech losses batter stock market,2018-11-19 21:02:04,"{'id': None, 'name': 'Marketwatch.com'}",Dow ends down nearly 400 points as tech losses batter stock market,https://www.marketwatch.com/story/nasdaq-logs-worst-day-in-3-weeks-as-technology-sector-sinks-stock-market-to-start-thanksgiving-week-2018-11-19,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,2
924,"By April Joyner, Reuters","Big technology and internet companies tumbled again Monday, leading to broad losses across the stock market. The Dow Jones Industrial Average briefly fell 500 points. Apple, Microsoft and Amazon, the most valuable companies on the market, sustained some of th… [+4266 chars]",Concerns about slowing economic growth also pushed down the dollar.,2018-11-19 21:30:00,"{'id': None, 'name': 'Stltoday.com'}","Apple, trade woes sink stocks; growth worries drag on",https://www.stltoday.com/business/local/u-s-stocks-take-sharp-losses-as-tech-internet-companies/article_ed9b4551-308c-5880-94a7-e3240fa8efe7.html,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/7/e3/7e3e4543-a01e-5920-9350-1bdd829320b1/5bf2d68a41e36.image.jpg?crop=512%2C288%2C0%2C26&resize=512%2C288&order=crop%2Cresize,1
925,The Associated Press,"Big technology and internet companies tumbled again Monday, leading to broad losses across the stock market. The Dow Jones Industrial Average briefly fell 500 points. On Monday: The S&amp;P 500 index dropped 45.54 points, or 1.7 percent, to 2,690.73. The Dow … [+456 chars]","Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",2018-11-19 21:50:40,"{'id': 'abc-news', 'name': 'ABC News'}",How major US stock indexes fared Monday,https://abcnews.go.com/Business/wireStory/major-us-stock-indexes-fared-monday-59301253,,2
926,Jordan Novet,"The market sell-off is is crushing cloud stocks. div &gt; div.group &gt; p:first-child""&gt; Salesforce had its worst day since February 2016, plunging 8.7 percent on Monday to $121.01, leading a swoon in shares of companies that sell subscription software. Wo… [+1518 chars]","Salesforce stock fell 8.7 percent Monday, and investors pulled back out of other cloud companies like Okta, Twilio and Zendesk.",2018-11-19 21:57:00,"{'id': 'cnbc', 'name': 'CNBC'}","Cloud stocks get hammered, with Salesforce suffering worst day since early 2016",https://www.cnbc.com/2018/11/19/cloud-stocks-plunged-with-salesforce-suffering-worst-day-since-2016.html,https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2018/01/23/104961801-9I9B0131.1910x1000.JPG,1
927,MarketWatch,"Netflixs stock has fallen far enough and long enough to produce its first death cross pattern in nearly three years, becoming the third member of the FAANG technology darlings to suffer that bearish technical fate. See full story. Some people think Michael Bl… [+872 chars]","Netflix’s stock has fallen far enough and long enough to produce its first “death cross” pattern in nearly three years, becoming the third member of the FAANG technology darlings to suffer that bearish technical fate.",2018-11-19 22:00:12,"{'id': None, 'name': 'Marketwatch.com'}",NewsWatch: Netflix’s ‘death cross’ is the third for FAANG stocks and Nasdaq Composite is next,https://www.marketwatch.com/story/netflixs-death-cross-is-the-third-for-faang-stocks-and-nasdaq-composite-is-next-2018-11-19-17103011,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
929,newsfeedback@fool.com (Jim Crumly),"Stocks tumbled Monday as technology shares were routed and investors fled from growth stocks. The Dow Jones Industrial Average ( DJINDICES:^DJI ) lost more than 500 points at its nadir, but partially recovered at the end of the day. The S&amp;P 500 ( SNPINDEX… [+2964 chars]","Technology stocks led Wall Street lower, as Apple slid on jitters about iPhone sales and JD.com gave disappointing sales guidance.",2018-11-19 22:19:00,"{'id': None, 'name': 'Fool.com'}",What Happened in the Stock Market Today,https://www.fool.com/investing/2018/11/19/what-happened-in-the-stock-market-today.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F502344%2Fgettyimages-482858718.jpg&h=630&w=1200&op=resize,1
930,The Associated Press,"___ Nissan chairman arrested in probe of financial misconduct YOKOHAMA, Japan (AP) Nissan Motor Co. says its chairman Carlos Ghosn has been arrested and will be dismissed for alleged under-reporting of his income and misuse of company funds. The Japanese auto… [+4796 chars]","Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",2018-11-19 22:30:28,"{'id': 'abc-news', 'name': 'ABC News'}",Business Highlights,https://abcnews.go.com/Business/wireStory/business-highlights-59302262,,1
931,Andrew Osterland,"November 19, 2018 3 min read Opinions expressed by Entrepreneur contributors are their own. Look out below! The Entrepreneur index was down 2.71% today with tech stocks leading the fall. The three major indexes posted declines with the Dow 30 and S&amp;P 500 … [+2884 chars]",The Entrepreneur Index™ hit the skids on Monday.,2018-11-19 22:35:00,"{'id': None, 'name': 'Entrepreneur.com'}","Confidence in the Economy Is Plunging, and so Are Stock Prices",https://www.entrepreneur.com/article/323518,https://assets.entrepreneur.com/content/3x2/2000/20181119222832-GettyImages-509051302.jpeg,1
932,The Associated Press,"___ Nissan chairman arrested in probe of financial misconduct YOKOHAMA, Japan (AP) Nissan Motor Co. says its chairman Carlos Ghosn has been arrested and will be dismissed for alleged under-reporting of his income and misuse of company funds. The Japanese auto… [+4796 chars]","CNN Business Highlights The State Whether a small business wants to buy or rent, it may have some leverage with landlords or local governments to get breaks on taxes or win grants. It's especially doable if a company can be a drawing card that helps boost loc…",2018-11-19 22:40:52,"{'id': None, 'name': 'Thestate.com'}",Business Highlights - The State,https://www.thestate.com/news/business/national-business/article221919970.html,https://www.thestate.com/wps/source/images/thestate/facebook.jpg,1
933,Evie Liu,"Red Monday. Stocks tumbled Monday, and old worries filled the news void in the holiday-shortened trading week. All three indexes suffered materially by the end of the day, with technology being the worst-performing sector. Amid fed-rate worries, trade uncerta… [+4185 chars]","Apple and tech stocks caught the worst of it in the market rout. The Dow Jones Industrial Average tumbled 1.6% to 25,017.44, while the Nasdaq plunged 3.0%, to 7028.48.",2018-11-19 22:58:04,"{'id': None, 'name': 'Barrons.com'}",The Dow Dove 396 Points Because the Carving Started Early,https://www.barrons.com/articles/the-dow-dove-396-points-because-the-carving-started-early-1542667706,https://asset.barrons.com/public/resources/images/ON-CR084_Mkt_Af_SOC_20180914123506.jpg,1
934,https://www.facebook.com/DailyMail,"Big technology and internet companies tumbled again Monday, leading to broad losses across the stock market as Facebook is on pace for its longest ever losing streak. The Dow Jones Industrial Average briefly fell 500 points. Apple, Microsoft and Amazon, the m… [+7660 chars]",Investors are calling on Facebook CEO Mark Zuckerberg to step down following a report a conservative consulting firm used 'black ops' style techniques to deflect criticism from company.,2018-11-19 23:12:00,"{'id': 'daily-mail', 'name': 'Daily Mail'}",Facebook is on track to post its longest losing streak ever as tech stocks drag down the market,https://www.dailymail.co.uk/news/article-6406345/Tech-stock-US-indexes-lower-oil-prices-sink-again.html,https://i.dailymail.co.uk/1s/2018/11/19/23/6401734-0-image-a-15_1542669061303.jpg,1
936,Phil Harvey,"CommScope and Arris are merging in a $7.4 billion deal that, they say, will create a combined company with expertise in both licensed and unlicensed spectrum, and position it to succeed in the 5G era. There's not much overlap in their respective product lines… [+964 chars]","CommScope and Arris are merging. Though they frame this as a complementary deal, there's some lingering about the broader strategic rationale of the deal and if this is, indeed, a marriage made in technology heaven.",2018-11-19 23:36:00,"{'id': None, 'name': 'Lightreading.com'}","Podcast: CommScope & Arris Tie the Knot, but Why?",https://www.lightreading.com/mergers-and-acquisitions/podcast-commscope-and-arris-tie-the-knot-but-why/a/d-id/747702,https://img.lightreading.com/lightreading/LR_fb_button.jpg,1
937,Andy Rosen,"Technology stocks took a beating on Monday, the latest in a string of downdrafts that has erased hundreds of billions of dollars in market value from companies such as Apple and Google and left investors concerned that the industry’s long period of runaway gr… [+7006 chars]","No boom lasts forever. When this one ends, Boston’s tech sector could be vulnerable — but less so than in the past.",2018-11-19 23:36:01,"{'id': None, 'name': 'Bostonglobe.com'}",Tech’s troubles on Wall Street haven’t hit Boston yet — but they could,https://www.bostonglobe.com/business/2018/11/19/tech-troubles-wall-street-haven-hit-boston-yet-but-they-could/FE3MOGgc7JweR0KXEYt4iJ/story.html,https://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2018/06/28/BostonGlobe.com/Business/Images/kreiter_soccerhub3_biz.jpg,1
938,cbibe,"Wall Street. AP FILE NEW YORK, United States Wall Street stocks finished sharply lower on Monday, with the Nasdaq crumbling on worries about US-China trade tensions and flagging growth among tech giants. The tech-rich Nasdaq Composite Index ended down 3.0 per… [+2297 chars]","Business, US stocks, stock market, Nasdaq, tech sell-off, Wall Street, Asia-Pacific Economic Cooperation summit, US, China, The post US stocks sink amid tech sell-off; Nasdaq -3.0% appeared first on Inquirer Business.",2018-11-20 00:18:07,"{'id': None, 'name': 'Inquirer.net'}",US stocks sink amid tech sell-off; Nasdaq -3.0%,https://business.inquirer.net/260835/us-stocks-sink-amid-tech-sell-off-nasdaq-3-0,https://business.inquirer.net/wp-content/blogs.dir/5/files/2016/11/Wall-Street-1101.jpg,1
939,,"Bulls kept tight control on Dalal Street for the third consecutive session on November 19 as the Nifty 50 decisively closed above the 200-DMA, which is placed around 10,700 levels, forming bullish candle on the daily charts. The 50-share NSE Nifty gained 81.2… [+7312 chars]",A list of important headlines from across news agencies that could help in your trade today.,2018-11-20 02:05:30,"{'id': None, 'name': 'Moneycontrol.com'}",What changed for the market while you were sleeping? Top 10 things to know,https://www.moneycontrol.com/news/business/markets/what-changed-for-the-market-while-you-were-sleeping-top-10-things-to-know-24-3197851.html,https://static-news.moneycontrol.com/static-mcnews/2017/05/BSE_Sensex_Markets_Stock_market_Dalal_street1-770x433.jpg,1
